age,education_level,years_employed,annual_income,credit_score,dependents,existing_monthly_debt,loan_amount,term_months,interest_rate,monthly_payment,dti_ratio,days_delinquent,defaulted,state_AL,state_AZ,state_CA,state_CO,state_CT,state_FL,state_GA,state_IL,state_IN,state_KY,state_LA,state_MA,state_MD,state_MI,state_MN,state_MO,state_NC,state_NJ,state_NY,state_OH,state_OK,state_OR,state_PA,state_SC,state_TN,state_TX,state_UT,state_VA,state_WA,state_WI,employment_status_Contract,employment_status_Full-Time,employment_status_Part-Time,employment_status_Retired,employment_status_Self-Employed,home_ownership_Mortgage,home_ownership_Own,home_ownership_Rent,loan_purpose_Auto Loan,loan_purpose_Business Loan,loan_purpose_Debt Consolidation,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Major Purchase,loan_purpose_Medical Expenses,loan_purpose_Moving,loan_purpose_Vacation,loan_purpose_Wedding,monthly_income,loan_income_ratio,high_dti,income_per_dependent
52,3,18,102097,709,2,3200,21300.0,24,8.79,971.03,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8508.083333333334,0.2086251310028698,1,34032.333333333336
52,3,18,102097,709,2,3200,31800.0,36,10.75,1037.33,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8508.083333333334,0.31146850544090426,1,34032.333333333336
36,3,13,100359,634,3,570,40900.0,60,10.37,876.47,17.3,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,8363.25,0.40753694237686705,0,25089.75
47,4,1,118864,693,2,5093,33100.0,24,13.1,1575.19,67.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9905.333333333334,0.2784695113743438,1,39621.333333333336
43,2,4,32700,777,0,1238,21300.0,36,11.26,699.96,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2725.0,0.6513761467889908,1,32700.0
43,1,0,31455,620,0,1014,6900.0,12,11.99,613.02,62.1,179,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2621.25,0.21936099189318073,1,31455.0
43,1,0,31455,620,0,1014,2600.0,48,10.56,66.64,41.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2621.25,0.08265776506119854,1,31455.0
34,1,8,53975,748,2,640,23800.0,48,10.65,611.09,27.8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4497.916666666667,0.4409448818897638,0,17991.666666666668
30,3,3,24621,721,4,412,18600.0,12,10.15,1636.53,99.8,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2051.75,0.7554526623613989,1,4924.2
68,3,3,63539,655,1,1338,21400.0,60,12.71,483.74,34.4,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5294.916666666667,0.3368010198460788,1,31769.5
54,4,18,120652,610,0,1174,6200.0,24,9.9,285.81,14.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10054.333333333334,0.051387461459403906,0,120652.0
31,3,7,38662,806,2,512,27800.0,48,10.78,715.54,38.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3221.8333333333335,0.7190522994154467,1,12887.333333333334
37,3,14,49958,799,0,1382,5500.0,48,11.5,143.49,36.6,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4163.166666666667,0.11009247768125226,1,49958.0
25,4,1,71945,809,1,648,39400.0,48,6.77,939.28,26.5,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5995.416666666667,0.547640558760164,0,35972.5
35,4,1,131724,778,1,3643,30600.0,60,12.03,681.14,39.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10977.0,0.2323039081716316,1,65862.0
35,4,1,131724,778,1,3643,45400.0,48,8.19,1112.4,43.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10977.0,0.3446600467644469,1,65862.0
57,3,16,86745,742,0,625,7600.0,60,12.33,170.33,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7228.75,0.08761311891175284,0,86745.0
49,2,29,75328,570,1,2727,13100.0,24,13.44,625.51,53.4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6277.333333333333,0.17390611724723876,1,37664.0
63,5,28,60734,730,1,456,20700.0,48,12.0,545.11,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5061.166666666667,0.3408305068001449,0,30367.0
64,4,11,128412,610,1,4429,6100.0,48,10.48,156.12,42.8,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10701.0,0.04750334859670436,1,64206.0
36,4,13,138554,787,0,3236,25700.0,24,7.93,1161.52,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,11546.166666666666,0.18548724684960377,1,138554.0
31,2,0,37737,582,2,1629,43900.0,12,14.33,3948.47,177.4,88,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3144.75,1.1633145189071734,1,12579.0
23,2,0,56840,758,1,791,49700.0,36,11.21,1632.06,51.2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4736.666666666667,0.874384236453202,1,28420.0
35,4,7,66623,683,2,1880,46500.0,48,12.61,1238.5,56.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5551.916666666667,0.6979571619410714,1,22207.666666666668
65,4,14,129782,816,0,5669,4000.0,12,7.24,346.55,55.6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10815.166666666666,0.030820915072968517,1,129782.0
65,4,14,129782,816,0,5669,38600.0,48,10.06,980.11,61.5,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10815.166666666666,0.29742183045414616,1,129782.0
33,3,10,72220,711,1,2396,8100.0,48,12.0,213.3,43.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6018.333333333333,0.11215729714760454,1,36110.0
48,1,7,48955,772,3,498,22300.0,48,8.94,554.3,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4079.5833333333335,0.4555203758553774,0,12238.75
51,4,8,75699,820,0,2355,21600.0,48,11.09,559.21,46.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6308.25,0.28534062537153726,1,75699.0
50,4,1,116769,642,2,678,26800.0,12,9.72,2352.66,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9730.75,0.22951297005198298,1,38923.0
26,1,1,47895,816,3,804,32800.0,60,6.69,644.69,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3991.25,0.6848314020252636,1,11973.75
22,2,0,63656,780,0,2692,17100.0,36,7.04,528.31,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5304.666666666667,0.2686313937413598,1,63656.0
57,2,19,50940,713,3,1201,32000.0,60,11.38,701.84,44.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4245.0,0.6281900274833137,1,12735.0
68,3,20,98934,729,3,3467,22300.0,48,11.48,581.57,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8244.5,0.22540279378171307,1,24733.5
23,2,2,33693,738,0,940,24100.0,24,7.82,1088.0,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2807.75,0.715282106075446,1,33693.0
37,3,15,84293,671,2,1969,42400.0,36,11.95,1407.27,48.1,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7024.416666666667,0.5030073671597879,1,28097.666666666668
37,3,15,84293,671,2,1969,37400.0,48,10.51,957.75,41.7,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7024.416666666667,0.44369046065509593,1,28097.666666666668
68,4,11,116402,795,4,5127,13200.0,36,8.17,414.68,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9700.166666666666,0.1134001134001134,1,23280.4
68,4,11,116402,795,4,5127,11200.0,36,9.02,356.26,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9700.166666666666,0.09621827803645985,1,23280.4
55,1,0,55670,554,2,389,22800.0,36,14.15,780.91,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4639.166666666667,0.40955631399317405,0,18556.666666666668
31,1,10,35536,841,3,1124,37700.0,48,9.64,949.66,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2961.3333333333335,1.0608959927960377,1,8884.0
23,1,2,12549,791,0,477,10400.0,60,7.41,207.95,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1045.75,0.8287512949238983,1,12549.0
65,3,33,31222,574,2,458,14200.0,12,12.28,1263.51,66.2,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2601.8333333333335,0.454807507526744,1,10407.333333333334
44,2,14,46634,737,0,1523,16600.0,48,7.86,404.16,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3886.1666666666665,0.3559634601363812,1,46634.0
27,3,6,89061,587,1,2733,41100.0,48,10.23,1046.95,50.9,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7421.75,0.46148145652979417,1,44530.5
27,3,6,89061,587,1,2733,16900.0,48,14.72,467.94,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7421.75,0.18975758188208083,1,44530.5
66,1,6,37673,694,0,488,31000.0,48,9.18,774.09,40.2,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3139.4166666666665,0.8228704908024315,1,37673.0
66,4,17,58595,568,2,682,3800.0,48,14.21,104.24,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4882.916666666667,0.06485194982507039,0,19531.666666666668
42,1,2,27475,728,0,1069,5100.0,60,8.29,104.12,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2289.5833333333335,0.18562329390354868,1,27475.0
46,3,25,65089,606,0,2292,27200.0,24,14.71,1315.09,66.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5424.083333333333,0.41788935150332623,1,65089.0
44,1,19,51921,704,1,1889,12100.0,36,10.28,392.03,52.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4326.75,0.2330463588913927,1,25960.5
44,1,19,51921,704,1,1889,35900.0,36,10.18,1161.43,70.5,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4326.75,0.6914350648099998,1,25960.5
23,3,2,69345,651,1,2252,9900.0,12,9.92,870.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5778.75,0.1427644386761843,1,34672.5
64,3,4,59445,656,1,2189,5700.0,24,11.13,266.01,49.6,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4953.75,0.09588695432752965,1,29722.5
31,4,4,63742,537,0,617,30100.0,48,13.59,816.35,27.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5311.833333333333,0.4722161212387437,0,63742.0
33,3,0,40311,582,0,1172,2400.0,24,14.87,116.22,38.3,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3359.25,0.05953709905484855,1,40311.0
42,4,17,90104,583,2,1012,33300.0,24,11.81,1564.59,34.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7508.666666666667,0.3695729379383823,1,30034.666666666668
46,1,2,31847,599,1,775,23500.0,24,12.7,1113.92,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2653.9166666666665,0.7379030991930167,1,15923.5
26,3,4,51955,783,0,876,32700.0,12,7.25,2833.19,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4329.583333333333,0.6293908189779617,1,51955.0
26,3,4,51955,783,0,876,12200.0,60,8.36,249.48,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4329.583333333333,0.23481859301318447,0,51955.0
47,2,14,36601,693,3,1145,35000.0,36,12.84,1176.59,76.1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3050.0833333333335,0.9562580257370017,1,9150.25
60,1,30,55744,632,4,909,49000.0,48,10.83,1262.39,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4645.333333333333,0.8790183696900115,1,11148.8
66,3,24,54293,696,1,483,2100.0,48,8.42,51.68,11.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4524.416666666667,0.03867901939476544,0,27146.5
58,1,1,17239,801,3,222,13300.0,12,9.34,1165.2,96.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1436.5833333333333,0.7715064678925692,1,4309.75
40,4,15,127340,759,0,4025,42300.0,12,7.97,3679.02,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10611.666666666666,0.3321815611748076,1,127340.0
40,4,15,127340,759,0,4025,34700.0,36,8.31,1092.34,48.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10611.666666666666,0.2724988220512015,1,127340.0
67,3,30,69250,841,1,2944,40100.0,60,7.03,794.6,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5770.833333333333,0.5790613718411552,1,34625.0
67,3,30,69250,841,1,2944,25700.0,60,6.95,508.28,59.8,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5770.833333333333,0.3711191335740072,1,34625.0
66,3,5,102385,819,2,1941,29400.0,24,10.76,1367.0,38.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8532.083333333334,0.28715143819895494,1,34128.333333333336
63,3,21,44963,734,0,372,32400.0,48,7.78,787.64,30.9,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3746.9166666666665,0.7205924871561061,1,44963.0
36,3,7,77637,829,1,2521,21500.0,12,9.58,1885.99,68.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6469.75,0.2769298143926221,1,38818.5
36,3,7,77637,829,1,2521,25600.0,60,8.43,524.36,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6469.75,0.32973968597447095,1,38818.5
66,3,18,42167,583,0,1828,22300.0,12,14.87,2011.39,109.3,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3513.9166666666665,0.5288495743116656,1,42167.0
66,3,18,42167,583,0,1828,6100.0,48,12.44,161.96,56.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3513.9166666666665,0.14466288804041075,1,42167.0
31,2,7,65633,801,1,2178,48000.0,12,10.76,4236.95,117.3,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5469.416666666667,0.7313394176709886,1,32816.5
42,1,10,47419,541,3,2034,29700.0,12,15.86,2692.74,119.6,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3951.5833333333335,0.6263312174444843,1,11854.75
37,3,14,33944,743,2,405,22200.0,36,10.67,723.34,39.9,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2828.6666666666665,0.6540183832194202,1,11314.666666666666
64,3,28,79780,636,0,1046,21300.0,60,13.16,486.39,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6648.333333333333,0.26698420656806215,0,79780.0
39,4,17,59967,582,0,534,44200.0,60,10.81,956.83,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4997.25,0.7370720562976304,0,59967.0
64,4,24,109435,850,0,2060,30500.0,24,10.36,1412.49,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9119.583333333334,0.27870425366656004,1,109435.0
51,3,5,85642,692,0,1446,7900.0,12,8.77,690.02,29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7136.833333333333,0.09224445949417343,0,85642.0
33,3,2,65383,840,0,2003,39200.0,24,8.35,1779.17,69.4,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5448.583333333333,0.5995442240337703,1,65383.0
66,4,31,41677,615,1,956,8800.0,60,14.04,204.94,33.4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3473.0833333333335,0.21114763538642417,1,20838.5
25,4,3,57707,629,2,1224,28000.0,48,12.52,744.52,40.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4808.916666666667,0.4852097665794444,1,19235.666666666668
53,3,1,71779,577,0,1121,17200.0,12,12.86,1535.13,44.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5981.583333333333,0.2396244026804497,1,71779.0
